sentence_id	token_id	token	label
5	2	more	O-claim
5	3	likely	O-claim
5	4	to	O-claim
5	5	become	O-claim
5	6	a	O-claim
5	7	money	O-claim
5	8	making	O-claim
5	9	business	O-claim
5	10	,	O-claim
5	11	the	B-claim
5	12	issue	I-claim
5	13	of	I-claim
5	14	affordability	I-claim
5	15	has	I-claim
5	16	become	I-claim
5	17	crucial	I-claim
5	18	to	I-claim
5	19	the	I-claim
5	20	students	I-claim
5	21	.	O-claim
6	0	In	O-claim
6	1	today	O-claim
6	2	’s	O-claim
6	3	world	O-claim
6	4	education	O-claim
6	5	is	O-claim
6	6	getting	O-claim
6	7	expensive	O-claim
6	8	,	O-claim
6	9	and	O-claim
6	10	people	O-claim
6	11	are	O-claim
6	12	tending	O-claim
6	13	to	O-claim
6	14	apply	O-claim
6	15	for	O-claim
6	16	self	O-claim
6	17	-	O-claim
6	18	finance	O-claim
6	19	education	O-claim
6	20	in	O-claim
6	21	order	O-claim
6	22	to	O-claim
6	23	get	O-claim
6	24	the	O-claim
6	25	admission	O-claim
6	26	.	O-claim
7	0	Whereas	O-claim
7	1	,	O-claim
7	2	the	O-claim
7	3	scholars	O-claim
7	4	are	O-claim
7	5	facing	O-claim
7	6	a	O-claim
7	7	lot	O-claim
7	8	of	O-claim
7	9	difficulties	O-claim
7	10	apart	O-claim
7	11	from	O-claim
7	12	their	O-claim
7	13	high	O-claim
7	14	requirements	O-claim
7	15	of	O-claim
7	16	previous	O-claim
7	17	education	O-claim
7	18	,	O-claim
7	19	they	O-claim
7	20	has	O-claim
7	21	a	O-claim
7	22	lot	O-claim
7	23	to	O-claim
7	24	face	O-claim
7	25	the	O-claim
7	26	other	O-claim
7	27	difficulties	O-claim
7	28	and	O-claim
7	29	burden	O-claim
7	30	while	O-claim
7	31	getting	O-claim
7	32	admission	O-claim
7	33	such	O-claim
7	34	as	O-claim
7	35	accommodation	O-claim
7	36	,	O-claim
7	37	food	O-claim
7	38	,	O-claim
7	39	traveling	O-claim
7	40	,	O-claim
7	41	clothing	O-claim
7	42	,	O-claim
7	43	etc	O-claim
7	44	.	O-claim
7	45	_NEW_LINE_	O-claim
8	0	Moreover	O-claim
8	1	,	O-claim
8	2	it	O-claim
8	3	is	O-claim
8	4	hard	O-claim
8	5	to	O-claim
8	6	get	O-claim
8	7	manage	O-claim
8	8	two	O-claim
8	9	things	O-claim
8	10	at	O-claim
8	11	a	O-claim
8	12	time	O-claim
8	13	for	O-claim
8	14	instance	O-claim
8	15	,	O-claim
8	16	working	O-claim
8	17	and	O-claim
8	18	studying	O-claim
8	19	is	O-claim
8	20	not	O-claim
8	21	an	O-claim
8	22	easy	O-claim
8	23	job	O-claim
8	24	for	O-claim
8	25	the	O-claim
8	26	scholars	O-claim
8	27	,	O-claim
8	28	they	O-claim
8	29	need	O-claim
8	30	to	O-claim
8	31	concentrate	O-claim
8	32	on	O-claim
8	33	their	O-claim
8	34	studies	O-claim
8	35	.	O-claim
9	0	MPhils	O-claim
9	1	and	O-claim
9	2	PhDs	O-claim
9	3	scholars	O-claim
9	4	are	O-claim
9	5	probably	O-claim
9	6	engage	O-claim
9	7	in	O-claim
9	8	the	O-claim
9	9	research	O-claim
9	10	work	O-claim
9	11	,	O-claim
9	12	which	O-claim
9	13	takes	O-claim
9	14	their	O-claim
9	15	full	O-claim
9	16	concentration	O-claim
9	17	and	O-claim
9	18	surveys	O-claim
9	19	.	O-claim
10	0	The	B-claim
10	1	idea	I-claim
10	2	of	I-claim
10	3	free	I-claim
10	4	of	I-claim
10	5	charge	I-claim
10	6	education	I-claim
10	7	inspires	I-claim
10	8	those	I-claim
10	9	scholars	I-claim
10	10	who	I-claim
10	11	really	I-claim
10	12	want	I-claim
10	13	to	I-claim
10	14	put	I-claim
10	15	their	I-claim
10	16	efforts	I-claim
10	17	and	I-claim
10	18	get	I-claim
10	19	a	I-claim
10	20	degree	I-claim
10	21	from	I-claim
10	22	best	I-claim
10	23	universities	I-claim
10	24	.	O-claim
10	25	_NEW_LINE_	O-claim
11	0	Therefore	O-claim
11	1	,	O-claim
11	2	universities	B-claim
11	3	have	I-claim
11	4	to	I-claim
11	5	look	I-claim
11	6	over	I-claim
11	7	the	I-claim
11	8	issues	I-claim
11	9	face	I-claim
11	10	by	I-claim
11	11	most	I-claim
11	12	of	I-claim
11	13	the	I-claim
11	14	scholars	I-claim
11	15	;	I-claim
11	16	their	I-claim
11	17	message	I-claim
11	18	should	I-claim
11	19	be	I-claim
11	20	spread	I-claim
11	21	education	I-claim
11	22	,	I-claim
11	23	not	I-claim
11	24	making	I-claim
11	25	money	I-claim
11	26	,	I-claim
11	27	and	I-claim
11	28	motivate	I-claim
11	29	those	I-claim
11	30	scholars	I-claim
11	31	who	I-claim
11	32	want	I-claim
11	33	to	I-claim
11	34	get	I-claim
11	35	education	I-claim
11	36	.	O-claim
12	0	Their	O-claim
12	1	notion	O-claim
12	2	should	O-claim
12	3	be	O-claim
12	4	inspirational	O-claim
12	5	in	O-claim
12	6	such	O-claim
12	7	a	O-claim
12	8	way	O-claim
12	9	which	O-claim
12	10	makes	O-claim
12	11	our	O-claim
12	12	society	O-claim
12	13	educative	O-claim
12	14	and	O-claim
12	15	increase	O-claim
12	16	our	O-claim
12	17	literacy	O-claim
12	18	rate	O-claim
12	19	.	O-claim
