sentence_id	token_id	token	label
11	4	operation	O-premise
11	5	helps	O-premise
11	6	to	O-premise
11	7	understand	O-premise
11	8	other	O-premise
11	9	's	O-premise
11	10	perspective	O-premise
11	11	and	O-premise
11	12	learn	O-premise
11	13	by	O-premise
11	14	their	O-premise
11	15	mistakes	O-premise
11	16	.	O-premise
12	0	It	B-premise
12	1	helps	I-premise
12	2	to	I-premise
12	3	identify	I-premise
12	4	one	I-premise
12	5	's	I-premise
12	6	strengths	I-premise
12	7	and	I-premise
12	8	weaknesses	I-premise
12	9	as	I-premise
12	10	compared	I-premise
12	11	to	I-premise
12	12	others	I-premise
12	13	.	O-premise
13	0	A	B-premise
13	1	co	I-premise
13	2	-	I-premise
13	3	operative	I-premise
13	4	approach	I-premise
13	5	can	I-premise
13	6	create	I-premise
13	7	inspirational	I-premise
13	8	and	I-premise
13	9	motivational	I-premise
13	10	feeling	I-premise
13	11	seeing	I-premise
13	12	other	I-premise
13	13	people	I-premise
13	14	's	I-premise
13	15	achievements	I-premise
13	16	.	O-premise
14	0	However	O-premise
14	1	,	O-premise
14	2	competition	B-premise
14	3	is	I-premise
14	4	also	I-premise
14	5	as	I-premise
14	6	important	I-premise
14	7	as	I-premise
14	8	co	I-premise
14	9	-	I-premise
14	10	operation	I-premise
14	11	.	O-premise
14	12	_NEW_LINE_	O-premise
15	0	Unfortunately	O-premise
15	1	,	O-premise
15	2	the	O-premise
15	3	meaning	O-premise
15	4	of	O-premise
15	5	competiton	O-premise
15	6	has	O-premise
15	7	been	O-premise
15	8	modified	O-premise
15	9	in	O-premise
15	10	a	O-premise
15	11	wrong	O-premise
15	12	direction	O-premise
15	13	.	O-premise
16	0	An	B-premise
16	1	individual	I-premise
16	2	must	I-premise
16	3	compete	I-premise
16	4	with	I-premise
16	5	oneself	I-premise
16	6	only	I-premise
16	7	,	I-premise
16	8	instead	I-premise
16	9	of	I-premise
16	10	trying	I-premise
16	11	to	I-premise
16	12	beat	I-premise
16	13	others	I-premise
16	14	.	O-premise
17	0	Competition	B-premise
17	1	has	I-premise
17	2	helped	I-premise
17	3	the	I-premise
17	4	development	I-premise
17	5	of	I-premise
17	6	science	I-premise
17	7	and	I-premise
17	8	technology	I-premise
17	9	.	O-premise
18	0	Competition	O-premise
18	1	helps	O-premise
18	2	in	O-premise
18	3	improvement	O-premise
18	4	and	O-premise
18	5	evolution	O-premise
18	6	.	O-premise
19	0	For	O-premise
19	1	example	O-premise
19	2	,	O-premise
19	3	every	B-premise
19	4	other	I-premise
19	5	day	I-premise
19	6	,	I-premise
19	7	new	I-premise
19	8	cars	I-premise
19	9	are	I-premise
19	10	developed	I-premise
19	11	by	I-premise
19	12	companies	I-premise
19	13	which	I-premise
19	14	are	I-premise
19	15	more	I-premise
19	16	efficient	I-premise
19	17	than	I-premise
19	18	others	I-premise
19	19	.	O-premise
20	0	This	B-premise
20	1	kind	I-premise
20	2	of	I-premise
20	3	competition	I-premise
20	4	gives	I-premise
20	5	customers	I-premise
20	6	more	I-premise
20	7	options	I-premise
20	8	.	O-premise
20	9	_NEW_LINE_	O-premise
21	0	However	O-premise
21	1	,	O-premise
21	2	blind	B-premise
21	3	and	I-premise
21	4	selfish	I-premise
21	5	competition	I-premise
21	6	is	I-premise
21	7	detrimental	I-premise
21	8	.	O-premise
21	9	'	B-premise
22	0	Your	I-premise
22	1	loss	I-premise
22	2	,	I-premise
22	3	my	I-premise
22	4	gain	I-premise
22	5	'	I-premise
22	6	kind	I-premise
22	7	of	I-premise
22	8	competition	I-premise
22	9	can	I-premise
22	10	never	I-premise
22	11	be	I-premise
22	12	fruitful	I-premise
22	13	in	I-premise
22	14	the	I-premise
22	15	long	I-premise
22	16	run	I-premise
22	17	.	O-premise
23	0	Competition	O-premise
23	1	should	O-premise
23	2	be	O-premise
23	3	always	O-premise
23	4	based	O-premise
23	5	on	O-premise
23	6	self	O-premise
23	7	-	O-premise
23	8	improvement	O-premise
23	9	rule	O-premise
23	10	.	O-premise
24	0	A	B-premise
24	1	healthy	I-premise
24	2	competition	I-premise
24	3	which	I-premise
24	4	involves	I-premise
24	5	raising	I-premise
24	6	one	I-premise
24	7	's	I-premise
24	8	own	I-premise
24	9	level	I-premise
24	10	above	I-premise
24	11	others	I-premise
24	12	is	I-premise
24	13	the	I-premise
24	14	best	I-premise
24	15	approach	I-premise
24	16	.	O-premise
24	17	_NEW_LINE_	O-premise
25	0	Thus	O-premise
25	1	,	O-premise
25	2	competition	O-premise
25	3	and	O-premise
25	4	co	O-premise
25	5	-	O-premise
25	6	operation	O-premise
25	7	go	O-premise
25	8	hand	O-premise
25	9	in	O-premise
25	10	hand	O-premise
25	11	.	O-premise
26	0	These	O-premise
26	1	are	O-premise
26	2	two	O-premise
26	3	sides	O-premise
26	4	of	O-premise
26	5	the	O-premise
26	6	same	O-premise
26	7	coin	O-premise
26	8	which	O-premise
26	9	ca	O-premise
26	10	n't	O-premise
26	11	be	O-premise
26	12	separated	O-premise
26	13	.	O-premise
27	0	I	O-premise
27	1	firmly	O-premise
27	2	believe	O-premise
27	3	that	O-premise
27	4	children	O-premise
27	5	should	O-premise
27	6	be	O-premise
27	7	taught	O-premise
27	8	co	O-premise
27	9	-	O-premise
27	10	operation	O-premise
27	11	complimented	O-premise
27	12	with	O-premise
27	13	a	O-premise
27	14	healthy	O-premise
27	15	competition	O-premise
27	16	.	O-premise
28	0	They	O-premise
28	1	must	O-premise
28	2	be	O-premise
28	3	made	O-premise
28	4	aware	O-premise
28	5	of	O-premise
28	6	the	O-premise
28	7	demerits	O-premise
28	8	of	O-premise
28	9	selfish	O-premise
28	10	competition	O-premise
28	11	.	O-premise
29	0	When	O-premise
29	1	co	O-premise
29	2	-	O-premise
29	3	operation	O-premise
29	4	and	O-premise
29	5	healthy	O-premise
29	6	competition	O-premise
29	7	is	O-premise
29	8	followed	O-premise
29	9	together	O-premise
29	10	,	O-premise
29	11	success	O-premise
29	12	,	O-premise
29	13	achievements	O-premise
29	14	,	O-premise
29	15	recognition	O-premise
29	16	and	O-premise
29	17	any	O-premise
29	18	goal	O-premise
29	19	becomes	O-premise
29	20	easier	O-premise
29	21	.	O-premise
29	22	_NEW_LINE__NEW_LINE_	O-premise
